node,route,arr,dep,arr5.prop,dep5.prop
SEA,MCO->SEA,-15.540816326530612,-3.183673469387755,0.09693877551020408,0.07653061224489796
MCO,MCO->SLC,-4.039697542533081,0.11320754716981134,0.18714555765595464,0.11132075471698114
SLC,MCO->SLC,-4.039697542533081,0.11320754716981134,0.18714555765595464,0.11132075471698114
MDT,MDT->ATL,-9.29957805907173,-1.0506329113924051,0.10548523206751055,0.10970464135021098
ATL,MDT->ATL,-9.29957805907173,-1.0506329113924051,0.10548523206751055,0.10970464135021098
MDW,MDW->ATL,-3.5190615835777126,2.812316715542522,0.11730205278592376,0.08357771260997067
ATL,MDW->ATL,-3.5190615835777126,2.812316715542522,0.11730205278592376,0.08357771260997067
MEM,MEM->ATL,-4.804866180048662,-0.7131745260087506,0.10997566909975669,0.08945065629557608
ATL,MEM->ATL,-4.804866180048662,-0.7131745260087506,0.10997566909975669,0.08945065629557608
MEM,MEM->DTW,-12.642857142857142,-2.642857142857143,0.03571428571428571,0.07142857142857142
DTW,MEM->DTW,-12.642857142857142,-2.642857142857143,0.03571428571428571,0.07142857142857142
MEM,MEM->LAX,-1.7777777777777777,4.531034482758621,0.18055555555555555,0.12413793103448276
LAX,MEM->LAX,-1.7777777777777777,4.531034482758621,0.18055555555555555,0.12413793103448276
MEM,MEM->MSP,5.818181818181818,15.909090909090908,0.13636363636363635,0.09090909090909091
MSP,MEM->MSP,5.818181818181818,15.909090909090908,0.13636363636363635,0.09090909090909091
MEM,MEM->SLC,-7.5,-1.990909090909091,0.08181818181818182,0.07272727272727272
SLC,MEM->SLC,-7.5,-1.990909090909091,0.08181818181818182,0.07272727272727272
MHT,MHT->ATL,-6.583333333333333,-5.916666666666667,0.3333333333333333,0
ATL,MHT->ATL,-6.583333333333333,-5.916666666666667,0.3333333333333333,0
MHT,MHT->LGA,-22.5,-3,0,0
LGA,MHT->LGA,-22.5,-3,0,0
MIA,MIA->ATL,-2.2659313725490198,1.7531619747042024,0.1315359477124183,0.11219910240718074
ATL,MIA->ATL,-2.2659313725490198,1.7531619747042024,0.1315359477124183,0.11219910240718074
MIA,MIA->BOS,-5.6104651162790695,1.058139534883721,0.18023255813953487,0.1686046511627907
BOS,MIA->BOS,-5.6104651162790695,1.058139534883721,0.18023255813953487,0.1686046511627907
MIA,MIA->DTW,-0.8228105906313645,1.451219512195122,0.21181262729124237,0.16666666666666666
DTW,MIA->DTW,-0.8228105906313645,1.451219512195122,0.21181262729124237,0.16666666666666666
MIA,MIA->JFK,-4.569444444444445,2.0305555555555554,0.14583333333333334,0.11805555555555555
JFK,MIA->JFK,-4.569444444444445,2.0305555555555554,0.14583333333333334,0.11805555555555555
MIA,MIA->LGA,-1.0185449358059915,4.657183499288762,0.18687589158345222,0.16216216216216217
LGA,MIA->LGA,-1.0185449358059915,4.657183499288762,0.18687589158345222,0.16216216216216217
MIA,MIA->MSP,-6.066666666666666,1.4186666666666667,0.15466666666666667,0.17066666666666666
MSP,MIA->MSP,-6.066666666666666,1.4186666666666667,0.15466666666666667,0.17066666666666666
MIA,MIA->RDU,24.5,40,0.5,0.75
RDU,MIA->RDU,24.5,40,0.5,0.75
MIA,MIA->SLC,-4.636363636363637,-2.909090909090909,0.09090909090909091,0
SLC,MIA->SLC,-4.636363636363637,-2.909090909090909,0.09090909090909091,0
MKE,MKE->ATL,-6.336689741976086,-2.0112852664576804,0.10195091252359975,0.06332288401253919
ATL,MKE->ATL,-6.336689741976086,-2.0112852664576804,0.10195091252359975,0.06332288401253919
